imp_billindsev,imp_educat,imp_female,imp_financindsev,imp_foodindsev,imp_houseindsev,imp_race,q4r_age,r_age,sevhard,sevhealthd,spmpov,spmres,q4foodindsev,q4houseindsev,q4billindsev,q4financindsev,q4sevhard,q4spmres,q4spmpov,qweight_p,qweight_pu,q8r_age,q8sevhealthd,q8foodindsev,q8houseindsev,q8billindsev,q8financindsev,q8sevhard,q8spmres,q8spmpov
0,4,1,0,0,0,1. White Non-Hispanic,50,49,0,0,0,72361,,,,0,,32837.547,0,8939,4470,,,,,,,,,
0,2,1,0,0,0,2. Black Non-Hispanic,73,72,0,1,1,23630.264,0,0,0,0,0,40564.164,0,9325,4662,74,0,0,1,0,0,1,22845.105,1
0,4,1,0,0,0,1. White Non-Hispanic,,31,0,0,0,207400,,,,,,,,18876,9438,,,,,,,,,
1,3,1,0,0,0,2. Black Non-Hispanic,,60,1,1,0,55735.113,,,,,,,,5488,5488,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,,72,0,0,0,91667.289,,,,,,,,7117,3558,,,,,,,,,
0,4,1,0,0,0,3. Asian Non-Hispanic,,,1,1,0,41807.781,,,,,,,,16478,16478,,,,,,,,,
0,4,1,1,1,0,3. Asian Non-Hispanic,47,46,1,1,1,14712.5,1,1,0,1,1,-8973.0859,1,18693,9346,48,1,0,0,0,1,1,11513.812,1
0,1,1,0,0,0,2. Black Non-Hispanic,18,18,0,0,1,37175.313,0,0,0,0,0,173354.05,0,24906,4981,18,0,0,0,0,0,0,-175077.36,1
0,4,0,0,0,0,1. White Non-Hispanic,95,94,0,1,0,35074.98,0,0,0,0,1,19798.23,1,5678,2839,96,1,0,0,0,0,0,49331.383,0
0,4,1,0,0,0,1. White Non-Hispanic,82,81,0,0,0,94084.734,0,0,0,0,0,15000,1,7117,3558,83,0,0,0,0,0,0,14000,1
0,1,1,0,0,0,5. Hispanic,,70,0,1,0,29253.943,,,,,,,,9340,9340,,,,,,,,,
1,1,1,0,1,1,4. Other / MultiRacial,50,54,1,0,1,22738.545,0,1,1,0,1,6457.124,1,12783,4261,50,0,0,0,0,0,0,22846.553,0
0,3,0,0,0,0,2. Black Non-Hispanic,56,56,0,1,0,19415.773,0,0,0,0,0,25967.359,0,2686,2686,58,0,0,0,0,,,25723.98,0
0,4,0,0,0,0,1. White Non-Hispanic,59,52,0,0,0,30493.189,0,0,0,0,1,17228.631,1,4186,2093,60,0,0,0,0,0,1,-146.74973,1
0,2,1,1,1,0,2. Black Non-Hispanic,66,66,1,1,1,1077.295,1,0,1,1,1,43812,0,1852,1852,67,1,1,0,0,0,1,18144.932,0
0,1,0,0,0,0,1. White Non-Hispanic,19,18,1,0,1,2812.1545,0,0,1,0,1,178037.94,0,10356,2589,20,0,0,0,0,0,0,39346.98,0
0,3,0,0,0,0,2. Black Non-Hispanic,20,19,0,0,0,78786,0,0,0,0,0,15228.943,1,8573,4286,21,0,0,0,0,0,0,75340.688,0
0,4,1,0,0,0,1. White Non-Hispanic,27,26,0,0,0,41769.25,0,0,0,0,0,70881.5,0,15201,15201,28,0,0,0,0,0,0,126804.41,0
0,1,1,0,0,0,2. Black Non-Hispanic,69,65,0,1,0,21052.275,0,0,0,0,0,20281.48,0,8605,8605,,,,,,,,,
0,4,0,0,0,0,5. Hispanic,63,62,0,0,0,97583.5,0,0,0,0,0,90479.188,0,15496,5165,64,0,0,0,0,0,0,127097.31,0
0,3,1,0,0,0,2. Black Non-Hispanic,85,84,0,0,0,21840.902,0,0,0,0,0,22683.48,0,4769,4769,86,0,0,0,0,0,0,12924.48,1
0,4,1,0,0,0,1. White Non-Hispanic,56,55,0,0,0,54223.051,0,0,0,0,0,55691.25,0,5545,5545,57,1,0,0,0,0,0,72055.156,0
0,2,1,0,1,0,2. Black Non-Hispanic,35,35,1,0,0,22589.039,0,0,0,0,0,11317.659,1,3563,3563,,,,,,,,,
0,3,0,0,0,0,2. Black Non-Hispanic,,39,0,0,0,40005.25,,,,,,,,5190,5190,,,,,,,,,
0,4,0,0,0,0,5. Hispanic,30,29,1,0,0,26396.25,1,0,0,1,1,40801.738,0,18403,18403,31,0,0,0,0,1,1,37160.82,0
1,4,1,1,0,0,1. White Non-Hispanic,28,27,1,0,0,34410.25,0,0,0,0,0,56869.5,0,16307,16307,29,0,0,0,0,0,0,118272.51,0
0,2,0,1,0,0,2. Black Non-Hispanic,37,36,1,0,0,28560.039,0,0,1,0,1,31523.271,0,4068,4068,38,0,0,0,0,0,0,25290.322,0
0,4,1,1,0,0,4. Other / MultiRacial,,47,1,0,0,117311,0,0,0,1,1,47454.918,1,5590,1118,50,0,0,0,1,0,1,63539.684,0
0,1,1,1,1,0,2. Black Non-Hispanic,,32,1,1,1,17184.98,,,,,,,,2225,2225,,,,,,,,,
0,3,1,0,0,0,2. Black Non-Hispanic,33,32,0,0,0,45409.66,0,0,0,0,0,78956.258,0,4648,4648,34,0,0,0,0,0,0,46206.785,0
0,3,1,1,1,0,2. Black Non-Hispanic,,70,1,1,1,11773.757,,,,,,,,1513,1513,72,0,0,0,0,0,0,49159.211,0
0,3,1,0,0,0,2. Black Non-Hispanic,26,25,0,0,0,26531.25,0,0,0,0,1,41829.25,0,14278,7139,27,0,0,0,0,0,1,24016.768,1
0,4,0,0,0,0,1. White Non-Hispanic,,61,0,0,0,44455.051,,,,,,,,7759,3880,,,,,,,,,
0,2,1,0,0,0,2. Black Non-Hispanic,,75,0,1,0,60349.977,,,,,,,,5079,5079,,,,,,,,,
0,2,0,0,0,0,2. Black Non-Hispanic,,36,0,0,1,999.53998,,,,,,,,4572,4572,,,,,,,,,
0,2,1,0,0,0,1. White Non-Hispanic,34,34,0,0,0,45950.605,0,0,0,0,0,77968.945,0,15728,7864,35,0,0,0,0,0,0,43137.367,0
0,4,0,0,0,0,1. White Non-Hispanic,46,45,0,0,0,206081.55,0,0,0,0,0,209057.91,0,13357,6678,47,0,0,0,0,0,0,179508.13,0
0,3,1,0,0,0,5. Hispanic,50,49,0,0,0,96267.148,0,0,0,0,0,35588.492,0,10899,5450,51,0,0,0,0,0,0,174523.31,0
0,3,0,0,0,0,2. Black Non-Hispanic,,21,0,0,1,14250.321,,,,,,,,9024,4512,,,,,,,,,
0,2,1,0,0,0,2. Black Non-Hispanic,91,91,0,0,0,21172.258,0,0,0,0,0,30279.424,0,3813,3813,93,1,0,0,0,0,0,24865.98,0
0,1,1,1,1,0,2. Black Non-Hispanic,42,41,1,1,1,27245.654,0,0,0,0,0,55540.387,0,5910,1970,43,0,1,0,0,0,1,14072.502,1
0,4,0,0,0,0,5. Hispanic,68,67,0,1,0,17213.85,0,0,0,0,0,106913.85,0,9175,9175,69,1,0,0,0,0,0,7868.4702,1
0,2,0,0,0,0,2. Black Non-Hispanic,,49,1,0,0,52741.199,,,,,,,,10458,3486,,,,,,,,,
1,4,1,0,0,0,3. Asian Non-Hispanic,88,87,1,0,0,19298.023,0,0,0,0,0,18299.424,0,16385,16385,78,0,0,0,0,0,0,21733.57,0
1,3,1,0,0,0,5. Hispanic,,46,1,0,1,472.40509,,,,,,,,1407,1407,,,,,,,,,
0,1,1,0,0,0,5. Hispanic,,29,0,0,1,9019.6963,,,,,,,,22863,11432,,,,,,,,,
0,4,0,0,0,0,5. Hispanic,67,66,0,0,0,173729.5,0,0,0,0,0,180856,0,1318,659,68,0,0,0,0,0,0,137763.8,0
0,4,1,0,0,0,5. Hispanic,55,50,0,0,0,80160.25,0,0,0,0,0,99550.766,0,2220,2220,55,0,0,0,0,0,0,73872.266,0
0,4,1,0,0,0,2. Black Non-Hispanic,23,22,0,0,1,24957.699,0,0,0,0,0,63414.25,0,5626,1875,24,0,0,0,0,0,0,37135.82,0
0,4,0,0,0,0,1. White Non-Hispanic,67,66,0,0,0,129753.39,0,0,0,0,0,73264.5,0,3868,1934,67,0,0,0,0,0,0,145591.78,0
0,4,0,0,0,0,1. White Non-Hispanic,,45,0,0,0,207400,,,,,,,,4625,2312,,,,,,,,,
0,3,1,0,0,0,2. Black Non-Hispanic,30,29,0,0,0,18382.25,0,0,0,1,1,16046.953,0,5618,5618,31,0,1,1,0,1,1,11523.937,1
0,4,1,0,0,0,1. White Non-Hispanic,,65,0,0,0,134590.75,,,,,,,,1725,1725,,,,,,,,,
0,2,1,0,0,0,1. White Non-Hispanic,,19,0,0,0,58759.336,,,,,,,,8485,8485,,,,,,,,,
0,1,1,1,1,0,2. Black Non-Hispanic,,58,1,1,0,27459.521,,,,,,,,4005,4005,,,,,,,,,
0,2,1,0,0,0,2. Black Non-Hispanic,,48,0,0,0,83303.297,,,,,,,,4582,2291,,,,,,,,,
0,2,0,0,0,0,1. White Non-Hispanic,53,50,0,0,0,83416.695,0,0,0,0,0,77142.5,0,6817,3408,55,0,0,0,0,0,0,103943.08,0
0,2,0,0,0,0,2. Black Non-Hispanic,65,65,0,0,0,188300.28,0,0,0,0,0,124043.16,0,4052,579,67,0,0,0,0,0,0,27225.336,0
0,4,0,0,0,0,1. White Non-Hispanic,62,60,0,0,0,43577,0,0,0,0,0,41759,0,8353,8353,62,0,0,0,0,0,0,40431,0
0,4,1,0,0,0,5. Hispanic,71,69,0,1,0,45235.625,0,0,0,0,0,20462.48,1,5778,2889,72,0,0,0,0,0,1,61400,0
0,4,1,0,0,0,2. Black Non-Hispanic,68,67,0,0,0,160844.25,0,0,0,0,0,96700,0,1084,1084,69,0,0,0,0,0,0,88850,0
0,4,1,0,0,0,1. White Non-Hispanic,,38,0,0,0,145532.19,,,,,,,,11549,5774,,,,,,,,,
0,4,1,0,0,0,2. Black Non-Hispanic,,46,0,0,0,129456.75,,,,,,,,2357,2357,,,,,,,,,
0,1,1,0,0,1,5. Hispanic,21,19,1,0,0,147370.34,0,1,1,0,1,10068.168,1,6846,2282,21,1,0,1,0,1,1,58886.34,0
0,4,0,0,0,0,1. White Non-Hispanic,74,73,0,0,0,58564.754,0,0,0,0,0,36525.75,0,2299,2299,75,0,0,0,0,0,0,74697.242,0
0,3,1,0,0,0,2. Black Non-Hispanic,39,38,0,0,0,39212.879,0,0,0,1,1,22580.947,1,3452,1726,40,0,0,0,0,0,0,47242.137,0
0,4,0,0,0,0,5. Hispanic,,22,0,0,0,95978.75,,,,,,,,21351,4270,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,58,57,0,0,0,107137.77,0,0,0,0,0,107225.55,0,11549,5774,59,0,0,0,0,0,0,206718.41,0
0,2,1,0,0,0,2. Black Non-Hispanic,64,63,0,0,0,37710.914,0,0,0,0,1,45974.012,0,2269,1134,64,0,0,0,0,0,0,20972.869,1
0,3,1,0,0,0,2. Black Non-Hispanic,,71,0,0,1,10859.668,,,,,,,,4455,4455,,,,,,,,,
0,3,1,0,0,0,4. Other / MultiRacial,,,0,0,0,146983.23,,,,,,,,2161,2161,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,55,64,1,1,0,207400,0,0,0,0,0,-8309.4053,1,13717,3429,66,1,0,0,0,0,0,82824.203,0
0,2,1,0,0,0,5. Hispanic,36,34,0,0,0,39406.266,0,0,0,0,0,139396.56,0,1346,1346,36,0,0,0,0,0,0,53031.813,0
0,3,0,0,0,0,5. Hispanic,,58,0,0,0,109573.31,,,,,,,,2578,368,,,,,,,,,
1,4,1,1,1,1,5. Hispanic,35,25,1,0,0,80659.266,1,1,1,1,1,41107.328,1,22221,5555,40,0,0,0,0,0,0,32776.492,1
0,2,1,1,1,0,5. Hispanic,,31,1,1,1,13462.309,,,,,,,,11535,5768,,,,,,,,,
0,2,0,0,0,0,1. White Non-Hispanic,,27,0,0,0,35560.922,,,,,,,,16159,8080,,,,,,,,,
0,4,0,0,0,0,4. Other / MultiRacial,,25,0,0,0,47276.25,,,,,,,,3316,3316,,,,,,,,,
0,3,1,0,0,0,2. Black Non-Hispanic,,36,0,0,0,49421.652,,,,,,,,968,968,,,,,,,,,
0,4,0,0,0,0,4. Other / MultiRacial,,86,0,0,0,171314.98,0,0,0,0,0,153279,0,1408,282,88,0,0,0,0,0,0,85124.531,0
0,3,1,0,0,0,1. White Non-Hispanic,,,0,0,0,142321.53,,,,,,,,15219,3044,,,,,,,,,
0,4,1,1,0,0,2. Black Non-Hispanic,,48,1,0,0,74404.547,,,,,,,,1243,1243,,,,,,,,,
0,1,0,1,1,0,5. Hispanic,65,64,1,1,0,50562.02,1,0,1,1,1,13071.248,1,11387,5694,67,1,1,0,0,1,1,21818.561,1
0,2,1,0,0,0,5. Hispanic,,66,0,0,0,26294.256,,,,,,,,4664,2332,,,,,,,,,
0,4,0,0,0,0,1. White Non-Hispanic,,40,0,0,0,44545.402,,,,,,,,23758,11879,,,,,,,,,
1,3,1,0,0,1,5. Hispanic,,37,1,1,0,91029.961,,,,,,,,6235,6235,,,,,,,,,
1,2,1,0,0,0,2. Black Non-Hispanic,19,18,1,0,0,157851.77,1,0,0,1,1,4658.6577,1,22195,7398,20,0,1,0,0,0,1,50234.207,0
0,1,1,1,0,0,5. Hispanic,,60,1,1,1,-1207.8755,,,,,,,,7978,3989,,,,,,,,,
1,2,1,0,1,0,2. Black Non-Hispanic,29,27,1,0,0,56686.816,0,0,0,0,0,60062.383,0,2363,1182,29,0,0,0,0,0,0,75294.813,0
0,4,1,0,0,1,4. Other / MultiRacial,48,47,1,1,0,39770.5,0,0,0,0,1,26139.73,0,826,413,49,1,0,0,0,0,1,24539,0
0,3,0,0,0,0,1. White Non-Hispanic,,81,0,1,0,38230.152,,,,,,,,10138,10138,83,1,0,0,0,0,0,25839.48,0
1,3,0,0,0,0,2. Black Non-Hispanic,45,43,1,1,0,63984.258,0,0,1,1,1,44198.23,0,19449,9724,,,,,,,,,
0,3,0,0,0,0,4. Other / MultiRacial,82,81,0,1,0,20262.98,0,0,0,0,,-5476.9819,1,6316,6316,83,0,0,0,0,0,0,22573.109,0
0,2,0,0,0,0,1. White Non-Hispanic,70,69,0,0,0,56862.48,0,0,0,0,1,24017.98,0,15916,7958,71,1,0,0,0,0,1,47500,0
1,2,0,0,0,0,5. Hispanic,,26,1,0,1,34502.938,,,,,,,,37212,12404,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,58,57,0,1,0,104743.16,0,0,0,0,0,-2848,1,7103,7103,59,1,0,0,0,0,0,-8500,1
0,4,1,0,0,0,1. White Non-Hispanic,35,34,1,0,0,42891.051,0,0,0,0,0,48176.25,0,1879,1879,36,0,0,0,1,0,1,58912.969,0
0,2,1,1,0,0,2. Black Non-Hispanic,,,1,0,1,-2669.1724,,,,,,,,1617,1617,,,,,,,,,
0,3,1,0,0,0,1. White Non-Hispanic,,26,0,0,0,44455.219,,,,,,,,5565,2782,28,0,0,1,1,0,1,74392.758,0
0,4,0,0,0,0,1. White Non-Hispanic,27,26,0,0,0,165524.59,0,0,0,0,0,21968.25,0,5962,5962,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,49,48,0,0,0,55928.25,0,0,0,0,0,67214.992,0,1745,1745,51,0,0,0,0,0,0,54576.969,0
0,3,0,1,1,0,2. Black Non-Hispanic,38,34,1,0,0,57803.398,0,0,0,0,0,31893.5,0,15423,7712,40,0,1,0,1,1,1,19825.9,0
0,4,1,0,0,0,1. White Non-Hispanic,,28,0,0,0,60011.5,,,,,,,,14533,7266,,,,,,,,,
0,4,1,0,0,0,2. Black Non-Hispanic,56,55,0,0,0,63618.008,0,0,0,1,1,57523.359,0,8804,2935,57,0,0,0,1,1,1,44574.027,0
1,3,1,1,0,0,5. Hispanic,40,39,1,0,0,77870.984,1,0,0,1,1,74568.609,0,2546,1273,41,0,0,0,0,0,0,36567.75,0
0,3,0,0,0,0,3. Asian Non-Hispanic,,62,0,0,0,62316.5,,,,,,,,37212,12404,,,,,,,,,
1,2,1,0,0,0,2. Black Non-Hispanic,,51,1,0,0,20223.391,,,,,,,,3682,3682,53,1,0,0,0,0,0,93695.844,0
0,2,1,0,0,0,2. Black Non-Hispanic,52,51,0,1,0,47591.137,0,0,0,0,0,55548.637,0,6896,3448,,1,0,0,0,0,,25928.16,0
0,4,0,0,0,0,1. White Non-Hispanic,78,77,0,0,0,25925.48,0,0,0,0,0,19131.715,1,11384,5692,79,0,0,0,0,0,0,30600,0
0,3,1,0,0,0,1. White Non-Hispanic,,68,0,0,0,207400,,,,,,,,7199,7199,,,,,,,,,
0,3,1,0,0,0,4. Other / MultiRacial,39,38,0,0,0,90375.094,0,0,0,0,0,209057.91,0,2505,1252,40,0,0,0,0,0,0,113759.95,0
0,3,1,0,0,0,4. Other / MultiRacial,67,66,0,1,0,52114.531,0,0,0,,,77042.016,0,3170,1585,69,1,0,0,0,0,0,92316.914,0
0,4,1,0,0,0,2. Black Non-Hispanic,,60,0,0,0,49480.25,,,,,,,,2503,2503,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,38,36,0,0,0,87699,0,0,0,0,0,86135.398,0,11549,5774,39,0,0,0,0,0,0,56277.313,0
0,2,1,0,0,0,5. Hispanic,,44,0,0,0,72302.078,,,,,,,,8292,4146,,,,,,,,,
0,4,0,0,0,0,2. Black Non-Hispanic,,29,0,0,0,84815.336,0,0,0,0,0,102230.98,0,8490,4245,32,0,0,0,0,0,0,152200.3,0
0,2,1,1,0,0,2. Black Non-Hispanic,54,53,1,0,0,56056.289,0,0,0,0,0,98251.602,0,16225,5408,55,0,0,0,0,0,0,86328.016,1
0,4,0,0,0,0,2. Black Non-Hispanic,30,28,0,0,0,110986.25,0,0,1,0,1,36463,0,10456,3485,31,0,0,1,0,0,1,17058.229,1
0,3,1,0,0,0,5. Hispanic,39,38,1,0,1,3709.0378,0,0,0,0,1,20315.236,1,6325,1265,40,1,0,0,0,0,0,26398.799,1
0,4,0,0,0,0,1. White Non-Hispanic,33,32,0,0,0,170115.91,0,0,0,0,0,152015.41,0,9917,4958,34,0,0,0,0,0,0,136943.86,0
0,3,1,0,0,0,1. White Non-Hispanic,,53,0,0,0,16764.23,,,,,,,,2791,2791,56,0,0,0,0,0,0,58029.137,0
0,1,1,1,0,0,2. Black Non-Hispanic,60,59,1,0,1,22812.342,0,0,0,1,1,28369.543,1,13085,4362,61,0,1,0,0,0,1,9769.9951,1
0,2,1,1,0,0,5. Hispanic,62,61,1,0,0,19995.652,0,0,0,0,0,24212.23,0,3543,3543,63,1,0,0,0,1,1,23034.525,0
0,4,1,0,0,0,5. Hispanic,50,48,0,0,0,207400,0,0,0,0,0,108096.28,0,8840,4420,51,0,0,0,0,0,0,206718.41,0
0,3,1,0,0,0,1. White Non-Hispanic,,89,0,1,0,19094.359,,,,,,,,8607,8607,,,,,,,,,
0,1,1,0,0,0,5. Hispanic,,52,0,0,0,32342.75,,,,,,,,11037,5518,,,,,,,,,
0,3,1,1,0,0,2. Black Non-Hispanic,78,79,1,1,0,36805.789,0,0,0,1,1,27050.98,0,3712,3712,79,0,0,0,0,1,1,58234.016,0
0,4,1,0,0,0,1. White Non-Hispanic,45,44,0,0,0,106451.5,0,0,0,0,0,75613.641,0,1594,797,46,0,0,0,0,0,0,110746.89,0
0,1,0,0,1,0,5. Hispanic,,64,1,1,1,15187.2,,,,,,,,8659,4330,,,,,,,,,
0,2,0,0,0,0,1. White Non-Hispanic,68,67,0,0,0,88054.211,0,0,0,0,0,42575.75,0,11443,11443,70,0,0,0,0,0,0,61297.82,0
0,2,1,0,0,0,5. Hispanic,,38,0,0,0,172937.98,,,,,,,,6939,3470,,,,,,,,,
0,3,0,0,0,0,2. Black Non-Hispanic,,53,1,0,0,44278.719,,,,,,,,31235,7809,,,,,,,,,
0,1,1,0,0,0,1. White Non-Hispanic,,90,0,0,0,54789.891,,,,,,,,16703,16703,,,,,,,,,
0,4,0,0,0,0,1. White Non-Hispanic,,55,0,0,0,133346.17,,,,,,,,17336,8668,,,,,,,,,
0,3,1,0,0,0,5. Hispanic,33,31,0,0,0,35403.926,0,0,1,0,1,33503.457,0,6875,6875,34,0,1,0,0,1,1,93945.805,0
0,3,1,0,0,0,5. Hispanic,,25,0,0,1,5157.7002,,,,,,,,4876,4876,,,,,,,,,
1,3,1,1,1,0,5. Hispanic,,62,1,0,0,28194.354,,,,,,,,7508,7508,,,,,,,,,
0,3,0,0,0,0,1. White Non-Hispanic,,23,0,0,0,47319.102,,,,,,,,11291,2823,,,,,,,,,
0,4,0,0,0,0,1. White Non-Hispanic,,31,0,0,0,53915.172,0,0,0,0,0,71979.023,0,9747,4874,33,0,0,0,0,0,1,104259.63,0
0,1,0,1,0,0,3. Asian Non-Hispanic,49,48,1,1,1,4304.563,1,0,0,1,1,4722.3809,1,30359,30359,50,1,0,0,0,0,1,22570.139,0
0,4,0,0,0,0,1. White Non-Hispanic,40,38,0,0,0,207400,0,0,0,0,0,209057.91,0,8789,4394,41,0,0,0,0,0,0,206718.41,0
0,2,1,0,0,0,2. Black Non-Hispanic,36,34,0,0,1,12194.103,0,0,0,0,0,88230.914,0,1458,1458,37,0,0,0,0,0,0,40238.281,0
1,2,1,0,0,1,5. Hispanic,61,60,1,1,0,19738.77,0,0,1,0,1,21865.891,0,1914,1914,62,1,0,0,1,1,1,13157.878,1
0,4,1,0,0,0,1. White Non-Hispanic,57,56,0,0,0,207400,0,0,0,0,0,209057.91,0,18581,6194,,0,0,0,0,0,0,63427.098,0
0,3,1,0,0,0,1. White Non-Hispanic,,,0,1,1,-7907.6802,,,,,,,,3963,3963,,,,,,,,,
0,2,1,0,0,0,4. Other / MultiRacial,21,20,0,0,0,38089.313,0,0,0,0,0,122813.41,0,1329,443,22,0,0,0,0,0,0,40206.262,0
0,4,0,0,0,0,1. White Non-Hispanic,58,56,0,0,1,-2500,0,0,0,0,0,141289.44,0,6490,6490,59,0,0,0,0,0,0,31579.188,0
0,3,1,0,0,0,2. Black Non-Hispanic,,41,1,0,0,88798.563,,,,,,,,3524,3524,,,,,,,,,
0,1,1,0,0,0,5. Hispanic,75,61,0,0,0,20190.023,0,0,0,0,0,24549.859,0,3732,3732,84,1,,0,0,0,,50792.008,0
0,2,1,0,0,0,1. White Non-Hispanic,,26,0,0,0,68800.742,,,,,,,,5893,2946,,,,,,,,,
0,3,1,0,0,0,5. Hispanic,,50,0,0,0,97346.117,,,,,,,,15424,3856,,,,,,,,,
1,3,1,1,0,0,5. Hispanic,43,42,1,0,0,104744.94,0,0,0,0,0,-6193.0195,1,3825,1912,44,0,1,1,0,1,1,13978.604,1
0,4,1,0,0,0,1. White Non-Hispanic,63,62,0,0,0,52198.25,0,0,0,0,0,55321.25,0,5545,5545,64,0,0,0,0,0,0,54569.922,0
1,4,1,0,0,0,1. White Non-Hispanic,37,36,1,0,0,97885.047,0,0,0,0,1,85689.32,0,22029,11014,38,0,0,0,1,0,1,55412.652,0
1,4,1,0,1,0,2. Black Non-Hispanic,34,33,1,1,1,10658.748,0,0,0,0,1,45627.551,0,6364,6364,35,0,0,0,0,0,0,95924.578,0
0,3,1,0,0,0,5. Hispanic,,60,0,0,1,27060.514,,,,,,,,17908,5969,,,,,,,,,
0,2,1,0,0,0,1. White Non-Hispanic,68,67,0,0,0,135763,0,0,0,0,0,35887.98,0,12171,12171,69,0,0,0,0,0,0,48106.859,0
0,4,0,0,0,0,1. White Non-Hispanic,,60,0,0,0,207400,,,,,,,,20372,6791,62,0,0,0,0,0,0,206718.41,0
0,4,0,0,0,0,1. White Non-Hispanic,,65,0,0,0,74952.5,,,,,,,,4957,2478,,,,,,,,,
0,4,0,0,0,0,3. Asian Non-Hispanic,76,75,0,0,0,178289.05,0,0,0,0,0,190396.84,0,5900,2950,77,0,0,0,0,0,0,19789.514,1
0,4,1,0,0,0,1. White Non-Hispanic,41,39,1,0,0,19887.17,0,0,0,0,1,79368.383,0,5572,5572,42,0,0,0,0,1,1,85121.227,0
0,2,1,1,0,0,5. Hispanic,23,22,1,0,1,33710.281,0,0,0,0,1,66030.391,0,13031,4344,24,0,0,0,0,0,1,75987.016,0
0,4,1,0,0,0,1. White Non-Hispanic,37,36,0,0,0,183554.2,0,0,0,0,0,153881,0,11549,5774,38,0,0,0,0,0,0,-263.45001,1
0,2,1,0,0,0,4. Other / MultiRacial,,52,0,1,0,57216.5,,,,,,,,3298,1649,,,,,,,,,
0,3,1,0,0,0,2. Black Non-Hispanic,,54,0,0,0,64807.273,,,,,,,,6274,3137,,,,,,,,,
0,4,1,0,0,0,5. Hispanic,,39,0,0,0,47110.332,,,,,,,,5578,2789,,,,,,,,,
1,2,1,0,0,0,2. Black Non-Hispanic,36,35,1,0,0,32833.898,0,0,0,0,0,23986.342,1,7245,7245,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,47,46,0,0,0,190588.45,0,0,0,0,0,91146.023,0,5265,2632,48,0,0,0,0,0,0,206718.41,0
0,4,1,0,0,0,1. White Non-Hispanic,85,84,0,1,0,139440,0,0,0,0,0,80208.805,0,4606,4606,86,1,0,0,0,0,0,34644,0
0,4,1,0,0,0,1. White Non-Hispanic,52,50,0,0,0,98962.25,0,0,0,0,0,139671.31,0,5850,5850,53,0,0,0,0,0,0,198545.44,0
0,2,0,1,0,0,2. Black Non-Hispanic,,24,1,0,0,77717.797,,,,,,,,5135,1712,27,0,0,,0,1,,11846.27,1
1,3,1,1,0,0,5. Hispanic,19,18,1,1,0,113590.67,0,0,0,0,0,29183.465,1,18682,4670,,,,,,,,,
1,4,1,0,0,1,1. White Non-Hispanic,44,43,1,0,0,207400,0,0,0,0,1,209057.91,0,3496,1748,45,0,0,0,1,0,1,206718.41,0
0,1,1,0,0,0,2. Black Non-Hispanic,,36,0,1,1,9646.6836,,,,,,,,3017,1006,,,,,,,,,
0,2,1,0,0,0,2. Black Non-Hispanic,,32,0,0,0,100126.04,,,,,,,,17434,8717,,,,,,,,,
0,2,1,0,0,0,5. Hispanic,,30,0,0,0,26864,,,,,,,,3904,3904,,,,,,,,,
0,1,1,1,0,0,5. Hispanic,,63,1,1,0,16138.773,,,,,,,,3644,3644,,,,,,,,,
0,2,1,0,0,0,2. Black Non-Hispanic,,30,0,0,0,48939.762,,,,,,,,7541,3770,,,,,,,,,
0,2,1,0,0,0,5. Hispanic,,79,0,0,1,11902.023,,,,,,,,4308,4308,,,,,,,,,
0,3,1,0,0,0,2. Black Non-Hispanic,,,1,0,0,51678.297,0,0,0,0,0,112682.85,0,3884,1942,,0,0,0,0,0,0,75946.516,1
0,2,1,1,0,0,2. Black Non-Hispanic,54,53,1,0,0,52371.895,0,0,0,1,1,36978.949,0,2335,2335,55,0,0,0,1,1,1,29352.4,0
0,4,1,0,0,0,1. White Non-Hispanic,48,47,0,0,0,85058.344,0,0,0,0,0,79786.023,0,9435,4718,49,0,0,0,0,0,1,98414.445,0
0,2,1,0,0,0,2. Black Non-Hispanic,,31,0,0,0,90601.5,,,,,,,,5186,1296,,,,,,,,,
0,2,0,0,0,0,5. Hispanic,,89,0,0,0,47400,,,,,,,,14919,7460,,,,,,,,,
0,1,1,0,0,0,5. Hispanic,,40,0,1,0,37678.5,,,,,,,,3631,3631,,,,,,,,,
1,2,1,1,0,0,2. Black Non-Hispanic,57,56,1,1,1,17283,0,0,0,0,0,27477.859,0,7445,3722,59,0,0,1,0,0,1,28107.689,0
0,2,1,0,0,0,3. Asian Non-Hispanic,,37,0,0,0,134800.28,,,,,,,,23632,11816,,,,,,,,,
0,4,0,0,0,0,1. White Non-Hispanic,34,33,0,0,0,40157.207,0,0,0,0,0,104224.16,0,2689,2689,35,0,0,0,0,0,0,9612.835,1
0,2,1,0,0,0,1. White Non-Hispanic,82,80,0,0,0,23234.719,0,0,0,0,0,43733.48,0,8861,8861,83,,0,0,0,0,0,31442.48,0
0,1,0,0,0,0,2. Black Non-Hispanic,23,22,0,0,1,12421.928,0,0,0,0,0,1793.4957,1,11693,3898,24,0,0,0,0,0,0,9476.9453,1
