subject_id,adultx,childx,hardscl,p1_age,p1_gender,p1_rel,p2_age,p2_gender,p2_rel,p3_age,p3_gender,p3_rel,p4_age,p4_gender,p4_rel,p5_age,p5_gender,p5_rel,p6_age,p6_gender,p6_rel,p7_age,p7_gender,p7_rel,p8_age,p8_gender,p8_rel,p9_age,p9_gender,p9_rel,personx,problems,qa1,qa8,qa8x,qa9,qa9a,qa9x,qa10,qa10x,qa11,qb1,qb2,qb3,qb6,qc1,qc2,qc3,qc4x,qc4,qc5_1,qc5_2,qc5_3,qc5_4,qc5_5,qc5_6,qc5_7,qc5_8,qc5_9,qc5_10,qc5_11,qc5_12,qc5_12x,qc6,qd1,qd2,qd3,qd4,qd5,qd6,qd7x,qd7,qf1,qf2,qf3,qf4,qf5,qf6,qf7,qf8,qf9,qf10,qg1,qg2,qg2x,qg3,qg4,qg4x,qh1,qh2a,qh2b,qh3,qh4a,qh4b,qh5_1,qh5_2,qh5_3,qh5_4,qh5_5,qh5_6,qh5_7,qh5_8,qh5_9,qh5_10,qh6_1,qh6_2,qh6_3,qh6_4,qh6_5,qh6_6,qh6_7,qh7,qh7a,qh7b,qh9,qh10,qh10f,qh10x,qh18,qh18x,qi1,qi2_asian,qi2_black,qi2_hpa,qi2_natam,qi2_oth,qi2_white,qi3,qi3x,qi4,qi4x,qi5,qi6,qi6a,qi6b,qi8,qi9,qi10,r_age,r_gender,sppart,female,qh19f,qh19x,qb5_6x,qi2_othx,qa1x,qb5_1,qb5_2,qb5_3,qb5_4,qb5_5,qb5_6,qh6_1x_tc,qh6_2x_tc,qh6_3x_tc,qh6_4x_tc,qh6_5x_tc,qh6_6x_tc,qh6_7x_tc,OPM_incneeds_tc,SPM_incneeds_tc,imp_earnhd_tc,imp_earnsp_tc,imp_incret_tc,imp_incdis_tc,imp_incwelf_tc,imp_incui_tc,imp_incsnap_tc,imp_increg_tc,imp_incoth_tc,imp_incothhh_tc,qh1x_tc,qh3x_tc,qh7x_tc,spmpov_tc,opmpov_tc,sevhealth,qweight_p,qweight_pu 
1261,2,1,1,40,2,9,5,2,5,,,,,,,,,,,,,,,,,,,,,,3,0,1,1,2100,1,0,2100,,,3,3,2,3,,0,,0,,,0,1,0,0,0,0,0,1,0,0,0,0,,5,2,0,,0,0,4,8,1,1,3,3,0,0,0,0,0,0,3,0,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,1,2400,0,0,0,0,0,0,1,6,Israel,1,2008,8,1,5,,1,,,62,2,0,1,,,,,,,,,,,,,,,,,,,4.8701301,3.1128175,0,0,0,0,0,0,0,0,0,90000,,,90000,1,0,0,1435.859326217995,737.9332167691858
1262,2,0,1,59,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,99,,99,1,,,,1,2,2,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,2,7,1,1,3,3,0,0,0,0,0,0,3,0,2,,1,1,12,,,,99,,99,1,0,0,0,0,0,0,0,0,0,99,,,,,,,99,,99,,,,,1,0,0,0,1,0,0,0,0,1,,,,7,1,60,,1,,,63,1,1,0,,,,,,,,,,,,,,,,,,,9.4971886,6.0800762,0,103379.45,42630.324,0,0,0,0,0,0,0,,,,0,0,0,3682.160728599432,1891.767512998813
1263,1,2,3,17,1,3,16,1,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,2,1,1,950,1,,216,,,3,4,3,0,0,0,,0,,,1,1,0,1,0,1,0,0,0,1,0,0,,4,2,0,1,1,1,1,5,1,3,1,1,0,0,0,1,0,0,1,0,2,,,,,,,,,,,0,1,1,0,1,0,0,1,0,0,,1,1,,1,,,,,,0,,,,1,55,0,0,0,0,0,0,1,1,,,,5,1,20,,1,,1,40,2,0,1,,,,,,,,,,,,,8676,10088,,4296,,,.5948751,.5951131,0,0,0,8676,2328,0,4296,0,0,0,,,,1,1,1,2616.684432664277,2688.968346528013
1264,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,,,,,1,2300,0,2,2,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,3,8,1,1,3,3,0,0,0,0,0,0,3,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,8000,0,0,0,0,0,0,1,1,,,,7,1,33,,1,,0,55,1,0,0,2,104,,,,,,,,,,,,,,,,,20.929258,10.252087,250000,0,0,0,0,0,0,0,0,0,250000,,,0,0,0,4138.555299668026,4252.879736756116
1265,2,1,2,62,2,14,7,1,3,38,1,15,,,,,,,,,,,,,,,,,,,3,0,1,1,1700,1,0,1700,,,3,3,3,0,1,0,,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,5,3,0,0,0,0,2,9,1,1,3,3,0,0,0,0,0,0,2,0,1,5,,,,1,,,,,,0,0,0,1,1,0,0,1,0,0,,,,1,1,,,98,3,,0,,,,1,0,1,0,0,0,0,0,1,6,Colombia,1,1999,2,1,13,,0,1,,42,2,0,1,3,800,,,,,,,,,,,,,17368,3708,,,1.6495043,1.2525107,1800,0,0,0,0,17368,3708,0,0,11314.839,1800,,,0,0,0,2556.009624823164,875.6533435756913
1266,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,360,1,0,360,,,1,5,3,1,,1,3,0,,,1,1,0,0,1,0,0,0,0,0,0,0,,4,3,0,,1,0,2,3,1,2,3,3,0,0,0,3,3,0,3,0,2,,,,,,,,,,,97,0,1,0,1,0,1,1,0,0,,,1,,1,,,,,,,,,,1,0,0,0,1,0,0,0,0,1,,,,5,1,66,,1,1,0,66,2,0,1,,,,,,,,,,,,15336,,1188,,192,,,1.5006812,1.7210745,0,0,15336,0,1188,0,192,0,0,0,,,,0,0,1,,
1267,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1000,1,0,1000,,,1,2,4,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,1,2,7,1,1,3,3,0,0,0,0,0,0,3,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,1500,0,0,0,0,0,0,1,1,,,,6,1,15,,1,,0,42,1,0,0,2,106,,,,,,,,,,,,,,,,,4.6881542,2.6989858,56000,0,0,0,0,0,0,0,0,0,56000,,,0,0,1,5085.349004441443,5225.827896284662
1268,3,0,2,59,2,1,21,2,9,,,,,,,,,,,,,,,,,,,,,,3,0,2,,,,,,1,4000,4,1,2,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,,0,1,2,7,1,2,2,2,1,0,0,0,0,0,2,1,1,12,1,1,12,1,,,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,1,2500,0,0,1,0,0,0,0,6,Jamaica,1,1993,3,1,18,,1,,,57,1,1,0,3,3000,,,,,,,,,,,,,,,,,4.0648141,1.6225755,45000,28000,0,0,0,0,0,0,0,0,45000,28000,0,0,0,1,8300.447063890326,2843.132667580071
1269,1,2,2,16,1,3,15,2,3,,,,,,,,,,,,,,,,,,,,,,3,0,1,1,1400,1,1,1400,,,3,1,1,1,1,0,,0,,,0,0,0,0,0,0,1,0,0,0,0,0,,5,3,0,0,0,1,1,8,1,2,2,2,1,0,0,1,0,0,2,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,0,,,,1,150,1,0,1,0,0,0,0,6,Panama,1,1973,7,1,30,,1,,,50,2,0,1,1,30,,,,,,,,,,,,,,,,,5.7303491,3.0886638,106000,0,0,0,0,0,0,0,0,0,106000,,0,0,0,1,878.7845795009599,903.0603339849461
1270,2,0,1,24,1,9,,,,,,,,,,,,,,,,,,,,,,,,,2,0,3,98,,99,0,,,,4,1,2,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,4,0,,0,0,3,10,1,1,3,3,0,0,0,0,0,0,3,1,1,12,,,,99,,6,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,99,,98,,,,,1,200,0,0,0,0,1,0,0,6,Guyana,1,1995,3,1,18,,0,0,,52,2,0,1,3,960,,,,,,,,,,,,,,,,,3.3790135,2.0887487,38508.793,0,0,0,0,0,0,0,0,13440.158,,,,0,0,1,2017.270671684488,1036.669412230063
1271,3,0,1,65,1,1,30,1,9,,,,,,,,,,,,,,,,,,,,,,3,0,2,,,,,,2,,2,3,4,1,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,1,0,2,5,1,1,3,3,0,0,0,0,0,0,3,99,99,,99,99,,99,,97,99,,97,0,0,0,0,0,0,0,0,0,0,,,,,,,,99,,99,99,,,,99,,0,0,0,0,0,0,1,1,,,,8,1,35,,1,1,1,58,2,1,1,,,,,,,,,,,,,,,,,,,15.550215,7.8135343,168841.64,60556.824,0,0,0,0,0,0,0,49867.852,,,,0,0,1,,
1272,2,0,2,80,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,800,1,98,800,,,2,3,2,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,2,8,1,2,2,3,0,0,0,0,0,0,2,0,2,,1,1,12,,,,98,3,,1,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,,,,,1,4000,0,0,0,0,0,1,0,6,Guyana,1,1993,3,1,19,,0,0,,80,2,1,1,,,,"MIXED: WHITE, INDIAN",,,,,,,,10800,,,,,,,1.7518227,1.2184224,0,13511.795,10800,0,0,0,0,0,0,0,,,0,0,0,0,2601.349041671469,1336.775957211403
1273,2,4,2,32,2,1,11,2,3,10,2,3,4,1,3,1,1,3,,,,,,,,,,,,,6,1,1,1,1100,1,98,1100,,,99,1,3,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,3,0,0,0,0,1,7,1,1,3,3,1,0,0,1,0,0,2,1,1,9,0,2,,99,,99,,,,0,0,0,0,0,1,0,1,0,0,,,,,,,,99,,99,0,,,,99,,0,0,0,0,0,0,1,99,,97,,5,1,24,,1,,,45,1,1,0,,,,,,0,0,0,0,0,0,,,,,,,,3.0493243,2.0478964,79076.883,0,0,0,0,0,0,0,0,14470.286,,,,0,0,0,1913.590093450497,983.2257809320164
1274,2,0,1,74,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,,,,2,,2,1,1,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,,0,0,4,10,1,1,3,3,0,0,0,0,0,0,3,0,2,,0,2,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,,,,,1,3000,0,0,0,0,0,0,1,1,,,,8,1,74,,0,0,,74,1,1,0,,,,,,,,,,,,74000,,,,,,,5.3321805,4.2270584,0,0,74000,0,0,0,0,0,0,0,,,0,0,0,0,2393.987885203488,1229.88869461531
1276,4,0,3,32,1,12,62,1,13,988,2,13,,,,,,,,,,,,,,,,,,,4,1,3,1,2000,1,0,2000,,,4,2,3,1,,0,,0,,,0,0,0,0,0,1,0,0,0,0,0,0,,5,2,0,,0,0,3,7,1,1,3,3,0,0,0,0,1,1,2,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,98,9,,,,,,1,200,0,1,0,0,0,0,0,6,Pakistan,1,1990,7,1,25,,1,,1,29,1,0,0,3,96,,,,,,,,,,,,,,,,,6.3009863,3.6864378,38000,0,0,0,0,0,0,0,0,111213.66,38000,,,0,0,0,6371.18820138196,1636.882502192744
1277,2,0,3,32,1,9,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,684,1,1,684,,,1,3,1,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,3,1,,0,0,2,8,1,2,2,2,1,0,0,1,0,0,1,0,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,,,,,1,1200,0,0,1,0,0,0,0,6,Jamaica,1,1967,7,1,44,,1,,,67,2,0,1,,,,,,,,,,,,36000,,,,,,,3.6028247,2.743346,0,0,36000,0,0,0,0,0,0,14000,,,14000,0,0,2,1229.831682010258,631.7311289333234
1278,2,0,3,60,1,2,68,1,15,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,1600,1,1,1600,,,2,3,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,,0,1,2,6,1,2,2,3,0,0,0,1,1,0,2,1,1,12,1,1,6,1,,,1,,,0,0,0,1,0,0,0,1,0,0,,,,1,,,,1,,,,,,,1,9000,0,0,0,0,0,0,1,1,,,,8,3,6,6,1,,,36,2,1,1,2,300,,,,,,,,,,,,,156000,,,,8.559906,4.7920165,40000,50000,0,0,0,81219.367,0,0,0,0,40000,50000,0,0,0,1,7482.670670295542,2563.238778025556
1279,1,0,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,2,1,1,1603,1,,519,,,1,3,1,1,,1,1,0,,,0,1,1,1,1,1,1,0,0,0,0,0,,2,3,1,,1,1,2,6,1,2,2,1,1,0,0,0,0,0,1,0,2,,,,,,,,,,,0,1,0,0,1,0,1,1,0,0,,1,,,1,,,,,,,,,,1,1308,0,0,1,0,0,0,1,1,,,,5,1,10,,1,,1,46,1,0,0,,,,,,,,,,,,,10392,,,2400,,,.86998743,1.3517555,0,0,0,10392,0,0,2400,0,0,0,,,,0,1,2,445.7264729866402,458.039327214671
1280,1,1,2,16,1,3,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,1300,1,1,1300,,,2,4,5,1,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,4,0,0,1,1,1,8,1,2,2,2,0,0,0,1,0,0,2,1,1,12,,,,99,,99,,,,0,0,0,0,1,0,0,1,0,0,,,,,99,,,1,,,0,,,,1,0,1,0,0,0,0,1,0,1,,,,3,1,47,,0,0,,47,2,0,1,,,,LATINO,,,,,,,,,,,,,,,5.2128496,3.0666077,82493.344,0,0,0,0,0,2711.2283,0,0,0,,,0,0,0,1,1881.252421139574,1933.220585992811
1281,2,1,1,32,1,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,3,0,1,1,1750,1,0,1750,,,3,4,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,1,6,1,1,3,3,0,0,0,0,0,0,3,1,1,12,1,1,6,1,,,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,0,,,,1,600,0,1,0,0,0,0,0,6,Nepal,1,1995,8,1,3,,1,,0,33,2,1,1,2,210,,,,0,0,0,0,1,0,,,,,,,,22.196844,12.006951,150000,90000,0,0,0,0,0,0,0,170197.67,150000,90000,240000,0,0,0,6794.244965944447,3490.965403378832
1283,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1100,1,0,1100,,,1,3,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,4,0,,0,1,1,7,1,1,3,3,1,0,0,1,1,1,2,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,5000,1,0,0,0,0,1,0,1,,,,7,1,31,,1,,,31,2,0,1,1,50,,Half white and half spanish,,,,,,,,,,,,,,,4.6044369,2.322994,55000,0,0,0,0,0,0,0,0,0,55000,,,0,0,1,5510.406037394298,5662.626805932159
1284,1,0,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,0,2,,,,,,2,,2,3,3,1,,1,3,0,,,1,0,0,0,0,0,0,0,0,0,0,0,,3,3,0,,0,0,3,3,1,1,2,2,0,0,0,0,0,0,2,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,1000,0,0,1,0,1,0,0,1,,,,7,1,3,,1,,0,47,1,0,0,1,56,,,,,,,,,,,,,,,,,8.1205521,5.3106008,97000,0,0,0,0,0,0,0,0,0,97000,,,0,0,0,728.764450223482,748.8960129328877
1285,3,0,1,54,2,1,21,1,9,,,,,,,,,,,,,,,,,,,,,,3,0,1,1,959,1,0,950,,,3,1,1,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,2,9,1,1,3,3,0,0,0,0,0,0,3,1,1,12,1,1,12,1,,,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,1,4000,0,0,1,0,0,0,0,1,,,,7,3,45,0,1,,,56,1,1,0,1,100,,,,,,,,,,,,,,,,,10.858066,4.0730863,70000,118000,0,0,0,0,0,0,0,7000,70000,118000,7000,0,0,0,2926.392655106004,1002.410674218495
1286,3,0,2,21,1,9,21,2,9,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,1,1,1,1000,1,,1000,,,2,1,2,0,,1,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,0,,1,1,3,8,1,3,2,2,0,0,0,0,0,0,2,1,1,12,,,,1,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,1,,,1,,,,,,,1,6000,1,0,0,0,0,0,0,4,,1,1984,7,1,30,,1,,0,57,2,0,1,2,104,,,,,,,,,,,,,,2400,,,1.6704717,.6212852,30000,0,0,0,0,0,2400,0,0,0,30000,,0,1,0,1,1951.928570932519,668.7305659858174
1288,2,0,1,53,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,,,,1,790,1,1,2,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,98,1,8,1,1,3,3,0,0,0,0,0,0,3,0,2,,1,1,12,,,,1,,,0,0,0,1,0,0,0,0,0,0,,,,1,,,,1,,,,,,,1,4500,0,0,0,0,0,0,1,1,,,,8,1,32,,1,,,56,1,1,0,1,25,,,,,,,,,,,,,3000,,,,3.1221542,1.6243662,0,45000,0,0,0,3000,0,0,0,0,,45000,0,0,0,0,4944.663460985675,2540.628010937921
1289,3,0,1,57,2,1,29,2,9,,,,,,,,,,,,,,,,,,,,,,3,0,2,,,,,,1,1525,6,1,2,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,2,8,1,1,3,3,0,0,0,0,0,0,3,1,1,12,1,1,10,1,,,1,,,1,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,,,,,1,3500,1,0,0,0,0,0,1,1,,,,8,1,39,,1,,,62,1,1,0,3,1800,,,,,,,,,,20000,,,,,,,6.5705218,3.0226426,68000,5000,20000,0,0,0,0,0,0,25000,68000,5000,25000,0,0,0,5304.711771251622,1817.083464133594
1290,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,1,0,,0,,,,2,3,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,4,1,,0,0,98,5,1,2,2,2,3,0,0,0,0,0,2,0,98,,,,,1,,,,,,0,0,0,0,1,0,0,1,0,0,,,,,1,,,,,,,,,,1,0,1,98,98,98,98,98,98,1,,,,3,1,51,,0,1,0,51,1,0,0,,,,,,,,,,,,,,,,2400,,,.16743407,.17525348,2000,0,0,0,0,0,2400,0,0,0,2000,,,1,1,2,707.428254059574,726.9704206054838
1291,2,0,2,78,2,13,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,956,1,98,956,,,2,2,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,4,1,,1,0,2,6,1,1,3,3,0,0,0,0,0,0,2,0,2,,,,,,,,,,,1,1,0,0,1,0,0,1,0,0,1,1,,,1,,,1,,,,,,,1,0,0,0,1,0,0,0,0,1,,,,7,1,2,,1,,,61,1,0,0,,,,,,,,,,,,10000,11000,,,2256,,,2.731885,2.445183,0,0,10000,11000,0,0,2256,0,0,21000,,,21000,0,0,2,2018.937562009793,1037.354586990295
1292,1,2,1,7,2,3,1,2,3,,,,,,,,,,,,,,,,,,,,,,3,0,1,1,1000,1,98,1000,,,2,3,2,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,3,0,0,1,1,3,10,1,1,3,3,0,0,0,0,0,0,3,1,1,12,,,,98,4,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,1,98,98,,98,,0,0,0,0,0,1,0,6,Ghana,1,1999,3,1,15,,1,,,30,1,0,0,2,20,,west indies,,0,0,0,0,1,0,,,,,,,,.83970404,.82718694,15532.846,0,0,0,0,0,0,0,0,0,,,0,1,1,1,2013.270134903755,2068.885188518622
1293,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,,,,,2,,2,1,1,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,,0,1,2,8,1,1,3,3,0,0,0,0,0,0,3,0,1,5,,,,1,,,,,,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,1,300,0,0,1,0,0,0,0,1,,,,8,1,63,,1,,,67,2,0,1,2,50,,,,,,,,,,87000,,,,,,,17.891199,13.5022,110000,0,87000,0,0,0,0,0,0,0,110000,,,0,0,1,500.4004756566544,514.2236575536434
1294,2,3,1,38,1,1,7,1,3,1,1,3,1,2,3,,,,,,,,,,,,,,,,5,0,2,,,,,,1,936,2,4,3,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,0,2,7,1,1,3,3,0,0,0,0,0,0,3,0,1,11,1,1,12,1,,,1,,,0,1,0,0,0,0,0,0,0,1,,1,,,,,1,1,,,1,1,4,1000,1,0,1,0,0,0,0,1,0,1,,,,7,1,29,,1,,1,29,2,1,1,3,2000,,hispanic,,0,0,0,1,0,0,,36000,,,,,23652,6.4015326,3.3600163,89000,40000,0,22750,0,0,0,0,23652,0,89000,40000,0,0,0,0,350.3803463791764,180.2009619408504
1295,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,1222,1,1,153,,,1,4,3,1,,0,,0,,,0,0,0,1,0,0,0,0,0,0,0,0,,4,4,1,,1,1,3,0,1,2,2,2,0,0,0,1,1,1,1,0,2,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,,,,,1,,,,,,,,,,1,0,1,0,0,0,0,0,1,2,,1,1978,1,1,35,,1,,1,57,2,0,1,,,,,,,,,,,,,,,,2160,,,0,.73025072,0,0,0,0,0,0,2160,0,0,0,,,,1,1,2,657.4215443004147,675.5823135881311
1296,4,1,3,51,1,1,17,2,3,25,2,9,21,1,9,,,,,,,,,,,,,,,,5,1,2,,,,,,1,2400,4,3,2,1,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,1,10,1,1,3,3,0,0,0,1,1,1,2,1,1,12,1,1,12,1,,,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,0,,,,1,600,0,0,0,0,0,0,1,1,,,,5,1,50,,1,,1,50,2,1,1,2,800,,,,,,,,,,,,,,,,,8.8355074,4.9488945,59000,69000,0,0,0,0,0,0,0,128000,59000,69000,128000,0,0,0,1383.852348068469,355.6057005600812
1297,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,875,1,1,875,,,0,4,3,1,,1,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,5,1,,1,1,1,4,1,3,2,2,0,0,0,0,0,0,1,0,2,,,,,,,,,,,0,1,0,0,1,0,0,1,0,0,,1,,,1,,,,,,,,,,1,75,1,0,0,0,0,0,1,2,,1,1950,7,1,58,,1,,,60,2,0,1,,,,,,,,,,,,,14400,,,1200,,,1.2055253,1.3319514,0,0,0,14400,0,0,1200,0,0,0,,,,0,0,2,1089.812894684612,1119.918145598175
1298,2,0,1,73,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,,,,2,,2,1,1,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,,0,0,4,9,1,1,3,3,3,0,0,0,0,0,3,0,2,,1,1,12,,,,1,,,1,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,,,,,1,800,0,0,0,0,0,0,1,1,,,,8,1,40,,1,,,73,1,1,0,3,1800,,,,,,,,,,80000,,,,,,,15.131864,12.347774,0,130000,80000,0,0,0,0,0,0,0,,130000,0,0,0,0,3739.168377724873,1921.230027688762
1299,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,,,,,1,2700,4,3,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,2,6,1,1,3,3,0,0,0,0,0,0,3,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,1000,0,0,0,0,0,0,1,1,,,,8,1,6,,1,,,54,1,0,0,2,600,,,,,,,,,,,,,,,,,18.417747,9.1918373,220000,0,0,0,0,0,0,0,0,0,220000,,,0,0,0,3472.465925676024,3568.390151284976
1300,2,0,2,44,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,1600,1,1,1600,,,1,2,2,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,2,8,1,1,3,3,1,0,0,1,0,0,2,1,1,12,1,1,12,1,,,98,6,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,1,3000,0,0,1,0,0,0,1,6,United Kingdom,1,1976,7,1,2,,1,,,42,2,1,1,,,,,,,,,,,,,,,,,,,6.2626724,3.9869688,50000,46282.332,0,0,0,0,0,0,0,0,50000,,0,0,0,0,1423.857715875797,731.7666439271035
1301,1,2,3,4,2,3,1,2,3,,,,,,,,,,,,,,,,,,,,,,3,3,1,1,941,1,1,941,,,1,3,2,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,3,1,1,1,1,1,3,1,3,1,2,0,0,0,0,0,1,2,1,1,6,,,,1,,,,,,0,0,0,0,1,1,0,1,0,0,,,,,1,,,1,,,1,1,1,15,1,0,0,0,1,0,0,0,0,6,Nigeria,1,2008,3,1,3,,1,,,25,2,0,1,2,105,,,,1,0,1,1,0,0,,,,,4200,,,.32435939,.65815192,5000,0,0,0,0,0,4200,0,0,1000,5000,,1000,1,1,2,673.4236914233456,692.0265078336839
1302,4,0,,988,2,13,988,1,13,23,2,12,,,,,,,,,,,,,,,,,,,4,1,4,98,,,98,,,,3,3,2,0,,0,,0,,,0,0,0,,,,,,,,,0,,,3,0,,1,1,2,5,1,1,98,98,1,0,0,1,3,1,2,1,1,4,,,,1,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,98,98,,,,,,98,,0,0,0,0,0,0,1,1,,,,2,1,18,,1,,,18,1,0,0,,,,,,,,,,,,,,,,,,,.31098968,.073556028,1000,0,0,0,0,0,0,0,0,6364.5469,1000,,,1,1,1,3591.481894902823,922.58781465154
1303,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1100,1,1,1100,,,2,1,2,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,4,0,,1,1,2,7,1,1,3,3,0,0,0,0,0,0,3,0,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,7000,0,0,0,0,0,0,1,1,,,,5,1,53,,1,,1,52,2,0,1,3,600,,,,,,,,,,,,,,,,,6.0276265,3.3177469,72000,0,0,0,0,0,0,0,0,0,72000,,,0,0,1,1072.143857236376,1101.761014452044
