subject_id,q3a1,q3a2,q3a3_1,q3a3_2,q3a3_3,q3a3_4,q3a3_5,q3a3_6,q3a3_7,q3a3_8,q3a4_1,q3a4_2,q3a4_3,q3a4_4,q3a4_5,q3a4_6,q3a4_7,q3a4_8,q3a4_9,q3a4_10,q3a4_11,q3a5,q3a6,q3a7,q3a7_1x,q3a7_2x,q3a7_3x,q3a7_4x,q3a8,q3a9,q3a10,q3a11,q3a12,q3a13,q3b1,q3b2,q3b2x,q3b3,q3b3x,q3b4,q3b5,q3b6,q3b6a,q3b6x,q3b7,q3b8,q3b8x,q3b9,q3b10,q3b11_1,q3b11_1x,q3b11_2,q3b11_2x,q3b11_3,q3b11_3x,q3b12_1,q3b12_1x,q3b12_2,q3b12_2x,q3b12_3,q3b12_3x,q3b13,q3b14,q3b14x,q3b15,q3b16,q3b17,q3b17x,q3b18,q3b19,q3b20,q3b20x,q3b21,q3b22,q3b23,q3b23x,q3b24,q3b25,q3b26,q3b26x,q3b27,q3b28,q3b29,q3b29x,q3b30,q3b31,q3b32,q3b32x,q3b33,q3b34,q3b35,q3b35x,q3b36,q3b36x,q3b37,q3c1,q3c2,q3c3,q3c3x,q3c4,q3c5,q3c6,q3c6x,q3c7,q3c8,q3c9,q3c9x,q3c10,q3c11,q3c12,q3c12x,q3c13,q3c13x,q3c14,q3c15,q3c16,q3d1,q3d2,q3d3,q3newyork,q3weight_p,q3weight_pu
1935,1,1,0,0,1,0,0,0,0,1,0,0,0,98,0,0,0,0,0,0,0,,1,1,Carrying for a dying relative,,,,3,0,0,0,3,1,2,1,1997,1,180000,,0,,,,1,98,,98,1,1,2007,97,,97,,1,Toyota Camry,97,,97,,1,98,,5,1,98,,7,1,98,,98,0,,,,1,98,,98,1,1,1000000,,0,,,,1,1,artwork,1,20000,,1,1,,,,0,,,,0,,,,2,,,,,,0,0,1,0,0,1,4417.929809,4417
1936,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,3,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,8000,,0,,,,0,,,,0,,,,0,,,,1,98,,1,0,,,,0,,,,,,1,2,1,500,,0,,,,0,,,,2,,,,,,0,0,0,98,0,1,1688.227932,2532
1937,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,0,0,0,1,3,2,1,2009,1,235000,,0,,,,1,1,230000,,0,,,,,,,,,,,,,1,1,0,,0,,,,0,,,,0,,,,0,,,,1,1,0,,0,,,,0,,,,,,0,,,,,0,,,,0,,,,2,,,,,,0,0,0,98,0,1,2721.367419,4082
1938,3,97,97,97,97,97,97,97,,,97,97,97,97,97,97,97,97,97,97,97,,97,,,,,,,,,,,97,1,,,,,,,,,,,,,,1,97,,97,,97,,97,,97,,97,,1,1,2000,,0,,,,0,,,,0,,,,1,1,9000,,1,1,210000,,0,,,,0,,,,,,1,2,1,15000,,0,,,,0,,,,1,1,personal loan,1,2000,,0,0,0,0,0,97,4573.617496,13719
1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,,,,,3,0,0,0,1,4,2,1,2006,1,300000,,0,,,,1,1,100000,,0,,,,,,,,,,,,,1,98,,4,0,,,,0,,,,1,1,4000,,1,1,20000,,1,98,,9,0,,,,0,,,,,,1,2,1,17000,,1,1,16000,,0,,,,2,,,,,,1,1,0,0,0,1,1098.481642,1648
1942,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,,1,1,took child out of daycare,,,,1,0,0,0,1,3,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,1000,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,1,2,1,400,,0,,,,0,,,,2,,,,,,0,0,0,1,98,1,2193.629501,3290
1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,3,0,0,0,3,2,2,1,2006,1,212000,,1,1,,20000,1,1,150000,,1,1,2013,97,,97,,1,Volkswagen,97,,97,,1,98,,3,1,98,,2,0,,,,0,,,,1,98,,1,0,,,,0,,,,0,,,,,,1,2,1,10000,,0,,,,0,,,,2,,,,,,0,0,0,0,0,1,16326.20424,24486
1945,3,0,1,0,0,0,0,1,,,0,0,1,1,0,0,1,0,0,0,0,,1,1,Ran out of money for a startup business,,,,3,0,0,0,2,1,4,,,,,,,,,,,,,,1,1,2006,97,,97,,1,Chevrolet Suburban,97,,97,,1,1,4000,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,1,2,1,6000,,0,,,,1,1,1200,,2,,,,,,0,1,0,1,98,0,7673.702713,11509
1946,3,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,1,4,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,98,,1,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,0,,,,,0,,,,0,,,,2,,,,,,0,0,0,98,98,1,1559.210513,2338
1947,2,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,1,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,10000,,0,,,,1,1,35000,,0,,,,1,1,35000,,1,98,,7,0,,,,0,,,,,,1,1,,,,0,,,,0,,,,2,,,,,,0,0,0,0,0,1,2861.719701,4292
1948,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,4,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,600,,0,,,,0,,,,0,,,,0,,,,1,98,,98,0,,,,0,,,,,,0,,,,,1,1,7000,,0,,,,2,,,,,,0,0,0,1,1,1,6595.223771,19783
1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,1,2,1,1988,1,50000,,1,98,98,,0,,,,1,1,2012,97,,97,,1,Jeep Cherokee,97,,97,,1,98,,97,0,,,,0,,,,0,,,,1,99,,,1,1,500000,,0,,,,0,,,,,,1,2,1,8000,,0,,,,0,,,,2,,,,,,1,0,0,0,0,1,614.0829089,1842
1951,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,1,0,1,1,2,2,4,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,-12.86,,0,,,,1,1,260,,0,,,,1,1,3507,,1,1,1950,,0,,,,0,,,,,,1,2,1,15000,,0,,,,1,1,500,,2,,,,,,0,0,1,98,1,1,830.4454539,1246
1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,1,1,Diabetes is high and changed aspects of her body,,,,3,0,0,0,2,4,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,0,,0,,,,0,,,,0,,,,0,,,,1,98,,9,0,,,,0,,,,,,0,,,,,0,,,,0,,,,2,,,,,,0,0,0,99,0,1,2011.604925,6034
1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,0,0,0,1,3,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,99,,,0,,,,0,,,,0,,,,1,98,,98,1,98,,1,0,,,,0,,,,,,1,2,1,20000,,1,98,,5,0,,,,2,,,,,,0,0,0,0,0,1,1331.179726,998
1959,2,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,,1,1,"was seriously ill, but overcame the illness",,,,3,0,0,0,2,2,2,1,1996,1,150000,,1,1,,50000,0,,,,1,1,2011,97,,97,,1,Honda Accord,97,,97,,1,1,250000,,0,,,,0,,,,0,,,,1,1,100000,,1,1,75000,,0,,,,1,1,owns other houses,1,1800000,,1,1,,,,0,,,,0,,,,1,1,auto loan,1,10000,,0,0,0,0,0,1,8113.762126,6084
1960,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,0,0,0,1,4,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,100,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,1,2,1,2000,,0,,,,0,,,,2,,,,,,0,0,1,98,98,1,2556.345139,7668
1961,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,3000,,0,,,,0,,,,0,,,,98,,,,1,1,150000,,0,,,,1,1,jewelry,98,,98,1,2,1,800,,1,1,1100,,1,1,50,,2,,,,,,0,0,0,0,0,1,1351.515805,2027
1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,98,,1,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,0,,,,,0,,,,0,,,,2,,,,,,0,0,0,98,98,1,4070.216197,6104
1964,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,,1,1,childcare situation changed- daughter went into armed forces and was helping pick up younger children after school. now the subject is responsible for this,,,,3,0,0,0,3,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,99,,,,99,,,,99,,,,0,,,,1,98,,98,1,1,110000,,0,,,,1,1,jewelry,1,6000,,1,99,,,,1,1,100000,,0,,,,2,,,,,,0,0,0,0,0,1,,
1965,3,0,0,0,0,0,1,0,,,0,0,0,0,1,0,1,1,0,0,0,,1,1,I'd rather not say—too personal.,,,,1,0,1,0,1,4,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,98,,,,0,,,,98,,,,,,0,,,,,0,,,,98,,,,1,1,Friend loaned me a certain amount of money.,1,200,,0,0,0,98,98,1,7249.312081,7248
1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,3,0,0,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,1,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,700,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,0,,,,,0,,,,0,,,,2,,,,,,0,1,1,1,1,1,3989.205259,5983
1968,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,2,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,0,,,,,0,,,,0,,,,98,,,,,,0,0,1,98,98,1,3093.084272,3093
1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,,0,,,,,,3,0,0,0,3,5,1,,,,,,,,,,,,,,1,1,1993,97,,97,,1,Toyota Camry,97,,97,,1,1,1000,,0,,,,0,,,,0,,,,1,1,700,,1,98,,99,0,,,,0,,,,,,1,98,,,,0,,,,98,,,,2,,,,,,0,0,0,0,0,1,4462.602507,6693
1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,1,0,0,0,1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,1,,0,,,,,,3,0,0,0,3,2,2,1,2004,1,625000,,0,,,,1,1,475000,,1,1,2012,97,,97,,1,Subaru Impreza,97,,97,,1,1,19000,,0,,,,1,1,350000,,0,,,,1,98,,7,0,,,,0,,,,0,,,,,,1,2,1,3000,,0,,,,0,,,,1,1,car,1,8000,,0,0,0,0,0,1,888.1199073,1332
1974,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,,1,1,I was struck by vehicle riding my bike,,,,3,0,0,0,3,3,1,,,,,,,,,,,,,,1,1,2004,97,,97,,1,BMW X5,97,,97,,1,1,20000,,1,98,,3,0,,,,0,,,,1,98,,3,0,,,,0,,,,0,,,,,,1,2,1,4000,,0,,,,0,,,,2,,,,,,0,0,0,0,1,1,7216.974382,10824
1975,3,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,,1,1,daughter went away to college,,,,2,0,1,0,2,4,2,1,2009,1,465000,,1,1,,35000,1,1,365000,,1,1,2012,97,,97,,1,Honda Pilot,97,,97,,1,1,3000,,0,,,,0,,,,0,,,,1,1,28000,,0,,,,0,,,,0,,,,,,1,1,,,,0,,,,0,,,,2,,,,,,0,0,0,1,0,1,4504.941557,3378
1976,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,3,0,0,0,2,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,19000,,1,1,17000,,1,98,,98,1,1,2500,,1,1,58000,,1,1,9000,,0,,,,1,1,jewelry,1,200,,0,,,,,0,,,,0,,,,2,,,,,,0,0,0,1,0,1,6064.485448,9096
1977,3,0,0,0,0,0,0,0,,,1,0,0,0,1,0,1,1,0,0,0,,1,1,found a job,,,,2,0,0,0,1,3,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,98,,1,0,,,,98,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,0,,,,,0,,,,0,,,,2,,,,,,0,0,1,98,0,1,3275.775604,9826
1978,1,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,1,0,0,0,,0,,,,,,3,0,0,0,3,3,2,1,2003,1,195000,,0,,,,0,,,,1,1,2004,97,,97,,1,Hyundai Santa Fe,97,,97,,1,98,,8,1,1,200000,,0,,,,1,98,,98,1,1,200000,,0,,,,0,,,,0,,,,,,1,1,,,,0,,,,0,,,,2,,,,,,0,0,0,0,0,1,4508.27534,6762
1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,3,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,1,3,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,98,,4,0,,,,97,,,,97,,,,97,,,,97,,,,97,,,,97,,,,,,97,,,,,97,,,,97,,,,97,,,,,,97,97,97,97,97,1,9763.31817,7322
1981,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,2,2,1,1992,1,110000,,0,,,,1,1,34500,,1,1,1998,97,,97,,1,Saturn SW1,97,,97,,1,1,2200,,1,1,120000,,1,1,30000,,0,,,,1,98,,6,1,1,15000,,0,,,,0,,,,,,1,1,,,,0,,,,0,,,,2,,,,,,0,0,0,0,0,1,2344.64989,7033
1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,3,1,,,,,,,,,,,,,,1,1,2013,97,,97,,1,Ford Edge,97,,97,,1,1,120000,,0,,,,0,,,,0,,,,1,1,100000,,0,,,,0,,,,0,,,,,,1,1,,,,0,,,,0,,,,2,,,,,,1,0,0,0,0,1,16326.20424,24486
1986,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,,0,,,,,,1,,,,1,4,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,40,,0,,,,0,,,,0,,,,0,,,,1,98,,9,0,,,,0,,,,,,1,2,98,,2,1,1,20000,,0,,,,2,,,,,,0,0,1,1,1,1,1793.24211,2690
1987,3,0,0,0,0,98,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,0,1,0,2,4,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,0,,,,,0,,,,0,,,,2,,,,,,0,0,1,1,1,1,1641.888342,4925
1988,1,0,0,0,0,0,0,0,,,0,1,1,0,0,0,1,1,0,0,1,,0,,,,,,2,0,0,0,2,97,1,,,,,,,,,,,,,,1,1,1997,97,,97,,1,Honda Civic,97,,97,.,1,97,,3,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,1,2,97,,3,0,,,,0,,,,1,1,Loans from bank,97,,3,97,97,97,97,97,97,5930.800732,8895
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,3,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,1,0,0,2,3,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,0,,,,,0,,,,0,,,,2,,,,,,0,0,0,98,98,1,,
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,,,,,2,0,0,0,2,3,1,,,,,,,,,,,,,,1,1,2010,97,,97,,1,Mazda 3,97,,97,,1,1,300,,1,98,,5,0,,,,0,,,,1,98,,9,98,,,,0,,,,0,,,,,,1,2,1,35000,,0,,,,0,,,,98,,,,,,0,0,1,98,1,1,1584.880645,2377
1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,2,4,,,,,,,,,,,,,,1,1,1993,97,,97,,1,Ford Crown Victoria,97,,97,,1,99,,,99,,,,99,,,,99,,,,99,,,,1,99,,,0,,,,0,,,,,,99,,,,,99,,,,99,,,,99,,,,,,99,99,1,98,0,1,1785.24103,5355
1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,3,2,1,1979,1,4500,,1,1,,9300,0,,,,1,1,2013,97,,97,,1,Honda Civic,97,,97,,1,1,143000,,0,,,,0,,,,0,,,,1,98,,9,0,,,,0,,,,0,,,,,,1,1,,,,0,,,,0,,,,2,,,,,,0,0,0,0,0,1,2128.287345,6384
1998,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,,1,1,know that they will be moving in march; decision made,,,,3,0,0,1,3,3,2,1,2010,1,460000,,1,1,,55000,1,1,330000,,0,,,,,,,,,,,,,1,1,125000,,1,1,120000,,0,,,,0,,,,1,1,6000,,1,1,3000000,,0,,,,0,,,,,,0,,,,,0,,,,1,1,450,,1,1,credit card used to build studio thats still pending,1,15000,,0,0,0,0,0,1,1917.592232,2876
1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,0,0,0,0,0,1,1,,,1,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,2,3,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,98,,3,98,,,,1,98,,2,98,,,,98,,,,98,,,,0,,,,1,98,,98,,3,98,,,,,0,,,,0,,,,2,,,,,,0,0,1,98,98,1,1210.496766,1816
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,2,0,0,0,1,3,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,0,,,,,0,,,,0,,,,2,,,,,,0,0,0,1,0,1,3342.117894,5012
2006,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,0,0,0,2,4,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,0,,,,,0,,,,0,,,,2,,,,,,0,0,0,0,0,0,3058.746302,4588
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,,,,,,1,0,1,0,1,3,1,,,,,,,,,,,,,,1,1,2007,1,1998,97,,1,Pontiac,1,Rodeo,97,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,1,2,1,2000,,1,1,3000,,0,,,,1,1,family loan,1,1000,,0,0,0,1,1,1,4094.552816,6141
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,0,0,0,2,3,1,,,,,,,,,,,,,,1,1,2012,97,,97,,1,Toyota Camry,97,,97,,1,1,200,,0,,,,0,,,,0,,,,1,1,1700,,0,,,,0,,,,1,1,RINGS,1,5000,,1,2,1,3000,,0,,,,0,,,,2,,,,,,0,0,0,1,98,1,16326.20424,24486
2011,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,,,,,2,0,1,0,2,3,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,200,,0,,,,0,,,,1,99,,,1,1,20000,,1,98,,98,0,,,,0,,,,,,1,2,1,12000,,0,,,,1,1,450,,1,1,Consolidation loan,1,6000,,0,0,0,0,0,1,1377.185937,4131
2012,3,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,4,2,1,2007,1,18000,,0,,,,1,98,,3,0,,,,,,,,,,,,,1,1,182000,,1,98,,1,0,,,,0,,,,97,,,,0,,,,0,,,,0,,,,,,1,1,,,,0,,,,0,,,,2,,,,,,0,0,1,0,0,1,1421.525257,2132
